Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Cameroon,CMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,85.22342682,82.43981934
Cameroon,CMR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,109.00799241,112.3137689
Cameroon,CMR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,8.70331669,14.20547485
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.80637455,10.84447765
Canada,CAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5018.71142578,5048.37255859
Canada,CAN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.58277988,7.60929585
Canada,CAN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3521.60526314,3542.31549705
Canada,CAN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,29.83049202,29.83252716
Canada,CAN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1619.12359387,1646.94984413
Canada,CAN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Cayman Islands,CYM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Cayman Islands,CYM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Cayman Islands,CYM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Cayman Islands,CYM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Cayman Islands,CYM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Cayman Islands,CYM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.99530983,7.75300884
Central African Republic,CAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,53.6903801,37.19958115
Central African Republic,CAF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.68856221,0.81950128
Central African Republic,CAF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3.36226694,3.9320352
Central African Republic,CAF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,42.36107254,61.30540466
Central African Republic,CAF,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,45.67557487,48.08986569
Central African Republic,CAF,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,51.37659836,28.12449074
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.1669445,4.3536315
Chad,TCD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,29.69879913,29.85083008
Chad,TCD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.69780171,0.75380653
Chad,TCD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,4.9733974,5.16850142
Chad,TCD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,67.85359192,62.25108337
Chad,TCD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,44.81073229,43.20025514
Chad,TCD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,15.40028477,20.43448448
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Channel Islands,CHI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Channel Islands,CHI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Channel Islands,CHI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Channel Islands,CHI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Channel Islands,CHI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Channel Islands,CHI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.15850449,9.33272362
Chile,CHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1455.11669922,1375.80297852
Chile,CHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.65451193,4.7519598
Chile,CHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,739.51575018,700.52022884
Chile,CHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.17825317,49.08281326
Chile,CHL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1114.31037853,1189.84068231
Chile,CHL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.16790485,5.3502779
China,CHN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,501.05938721,535.13336182
China,CHN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.91554689,2.99503422
China,CHN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,282.67976485,299.56252019
China,CHN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,43.58293152,44.02029037
China,CHN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,341.77443498,387.46275901
China,CHN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.00064801,0.00066961
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.62541389,7.70943594
Colombia,COL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,513.15869141,495.32971191
Colombia,COL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.46089888,5.54188728
Colombia,COL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,367.49579912,356.06513903
Colombia,COL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,28.38554382,28.11552811
Colombia,COL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,321.7745744,338.59469914
Colombia,COL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.90244007,5.17030334
Comoros,COM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,69.41635895,72.32379913
Comoros,COM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.76553828,0.83081788
Comoros,COM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,10.83967882,11.62173655
Comoros,COM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,71.24450684,66.36086273
Comoros,COM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,109.72538888,111.9136467
Comoros,COM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,13.14003658,17.57010078
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.30249262,3.53626084
"Congo, Dem. Rep.",COD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,18.52062225,20.57073212
"Congo, Dem. Rep.",COD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.4979623,0.55936718
"Congo, Dem. Rep.",COD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2.79260914,3.2538868
"Congo, Dem. Rep.",COD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.70477295,45.35538864
"Congo, Dem. Rep.",COD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,18.38180535,18.42051823
"Congo, Dem. Rep.",COD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,35.2168541,38.82657242
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.93649173,2.08331084
"Congo, Rep.",COG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,49.46409988,48.55877304
"Congo, Rep.",COG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.68406534,0.78319961
"Congo, Rep.",COG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,17.47318621,18.25517912
"Congo, Rep.",COG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,59.19979095,54.056633
"Congo, Rep.",COG,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,45.46393413,44.15990357
"Congo, Rep.",COG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,5.47522354,8.34937954
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.29572248,7.27393246
Costa Rica,CRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,909.6730957,921.58575439
Costa Rica,CRI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.28166151,5.27621126
Costa Rica,CRI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,658.54824604,668.48040316
Costa Rica,CRI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,27.59983826,27.46307182
Costa Rica,CRI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,422.33790646,449.34598473
Costa Rica,CRI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0062117,0.00104268
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.11891103,3.29862952
Cote d'Ivoire,CIV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,72.17318726,75.08779144
Cote d'Ivoire,CIV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.90654147,0.95927447
Cote d'Ivoire,CIV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,20.97783234,21.83628109
Cote d'Ivoire,CIV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,58.65667343,55.6829567
Cote d'Ivoire,CIV,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,94.32813762,99.97974834
Cote d'Ivoire,CIV,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,12.27736568,15.23604202
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.78430557,6.97861767
Croatia,HRV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1014.22235107,1040.08569336
Croatia,HRV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.64517641,5.69058323
Croatia,HRV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,843.92785855,848.11836339
Croatia,HRV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,16.78622055,18.44828796
Croatia,HRV,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,334.006459,399.92459943
Croatia,HRV,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.00443079,0.00854785
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.18745422,11.34020519
Cuba,CUB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,986.93731689,1031.92175293
Cuba,CUB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,9.94623375,10.12506104
Cuba,CUB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,877.43903101,921.34755722
Cuba,CUB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,11.00801563,10.5857048
Cuba,CUB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,277.32431332,275.17464661
Cuba,CUB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.08674135,0.1296584
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Curacao,CUW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Curacao,CUW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Curacao,CUW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Curacao,CUW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Curacao,CUW,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Curacao,CUW,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.77018547,7.00903225
Cyprus,CYP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1981.77844238,1996.45825195
Cyprus,CYP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.889117,3.92549944
Cyprus,CYP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,845.70648591,1118.14242008
Cyprus,CYP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,56.95097351,43.29400635
Cyprus,CYP,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1620.77131799,1306.29556026
Cyprus,CYP,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.37490869,0.69969463
Czech Republic,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.52479792,7.83470726
Czech Republic,CZE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1765.58862305,1844.21777344
Czech Republic,CZE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.22329235,6.38516235
Czech Republic,CZE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1460.20850851,1503.00832964
Czech Republic,CZE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,17.29622269,18.5015831
Czech Republic,CZE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,553.29215677,643.30479339
Czech Republic,CZE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.0707159,9.95583057
Denmark,DNK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6216.76855469,6003.32519531
Denmark,DNK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.44737244,8.29217625
Denmark,DNK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5214.66021716,5000.14855285
Denmark,DNK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,16.11943626,16.71035385
Denmark,DNK,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,934.82595512,1005.20481621
Denmark,DNK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.26254249,1.79826784
Djibouti,DJI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,71.08630371,61.80943298
Djibouti,DJI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.11786342,0.96505356
Djibouti,DJI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,35.12189169,33.17048432
Djibouti,DJI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,30.8210144,25.57739258
Djibouti,DJI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,37.47134236,26.63675525
Djibouti,DJI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,19.77158546,20.75687408
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.47454262,5.46006632
Dominica,DMA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,479.09353638,440.16986084
Dominica,DMA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.29896116,3.51960874
