Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021]
Suriname,SUR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Suriname,SUR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Suriname,SUR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Suriname,SUR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sweden,SWE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sweden,SWE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sweden,SWE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sweden,SWE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Switzerland,CHE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Switzerland,CHE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Switzerland,CHE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Switzerland,CHE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Switzerland,CHE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Syrian Arab Republic,SYR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Syrian Arab Republic,SYR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Syrian Arab Republic,SYR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Syrian Arab Republic,SYR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Tajikistan,TJK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Tajikistan,TJK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Tajikistan,TJK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Tajikistan,TJK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Tanzania,TZA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Tanzania,TZA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Tanzania,TZA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Tanzania,TZA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Thailand,THA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Thailand,THA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Thailand,THA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Thailand,THA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Thailand,THA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Timor-Leste,TLS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Timor-Leste,TLS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Timor-Leste,TLS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Timor-Leste,TLS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Timor-Leste,TLS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Togo,TGO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Togo,TGO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Togo,TGO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Togo,TGO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Tonga,TON,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Tonga,TON,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Tonga,TON,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Tonga,TON,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Tonga,TON,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Trinidad and Tobago,TTO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Trinidad and Tobago,TTO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Trinidad and Tobago,TTO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Trinidad and Tobago,TTO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Trinidad and Tobago,TTO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Trinidad and Tobago,TTO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tunisia,TUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Tunisia,TUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Tunisia,TUN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Tunisia,TUN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Tunisia,TUN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Tunisia,TUN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Turkiye,TUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Turkiye,TUR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Turkiye,TUR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Turkiye,TUR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Turkiye,TUR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Turkmenistan,TKM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Turkmenistan,TKM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Turkmenistan,TKM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Turkmenistan,TKM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Turkmenistan,TKM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Turkmenistan,TKM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Turks and Caicos Islands,TCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Turks and Caicos Islands,TCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Turks and Caicos Islands,TCA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Turks and Caicos Islands,TCA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Turks and Caicos Islands,TCA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Turks and Caicos Islands,TCA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Tuvalu,TUV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Tuvalu,TUV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Tuvalu,TUV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Tuvalu,TUV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Tuvalu,TUV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Tuvalu,TUV,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Uganda,UGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Uganda,UGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Uganda,UGA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Uganda,UGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Uganda,UGA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Ukraine,UKR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Ukraine,UKR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Ukraine,UKR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Ukraine,UKR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Ukraine,UKR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
United Arab Emirates,ARE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
United Arab Emirates,ARE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
United Arab Emirates,ARE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
United Arab Emirates,ARE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
United Arab Emirates,ARE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
United Kingdom,GBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
United Kingdom,GBR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
United Kingdom,GBR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
United Kingdom,GBR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
United Kingdom,GBR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
United States,USA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
United States,USA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
United States,USA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
United States,USA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Uruguay,URY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Uruguay,URY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Uruguay,URY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Uruguay,URY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Uruguay,URY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Uruguay,URY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Uzbekistan,UZB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Uzbekistan,UZB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Uzbekistan,UZB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Uzbekistan,UZB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Uzbekistan,UZB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Uzbekistan,UZB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Vanuatu,VUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Vanuatu,VUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Vanuatu,VUT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Vanuatu,VUT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Vanuatu,VUT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Vanuatu,VUT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
"Venezuela, RB",VEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
"Venezuela, RB",VEN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
"Venezuela, RB",VEN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
"Venezuela, RB",VEN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
"Venezuela, RB",VEN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Vietnam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Vietnam,VNM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Vietnam,VNM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Vietnam,VNM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Vietnam,VNM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Vietnam,VNM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Virgin Islands (U.S.),VIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Virgin Islands (U.S.),VIR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Virgin Islands (U.S.),VIR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Virgin Islands (U.S.),VIR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Virgin Islands (U.S.),VIR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
West Bank and Gaza,PSE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
West Bank and Gaza,PSE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
West Bank and Gaza,PSE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
West Bank and Gaza,PSE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
"Yemen, Rep.",YEM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
"Yemen, Rep.",YEM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Zambia,ZMB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Zambia,ZMB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Zambia,ZMB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Zambia,ZMB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Zimbabwe,ZWE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Zimbabwe,ZWE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Zimbabwe,ZWE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Zimbabwe,ZWE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Africa Eastern and Southern,AFE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Africa Eastern and Southern,AFE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Africa Eastern and Southern,AFE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Africa Eastern and Southern,AFE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Africa Eastern and Southern,AFE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Africa Eastern and Southern,AFE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Africa Western and Central,AFW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Africa Western and Central,AFW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Africa Western and Central,AFW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Africa Western and Central,AFW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Africa Western and Central,AFW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Africa Western and Central,AFW,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Arab World,ARB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Arab World,ARB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Arab World,ARB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Arab World,ARB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Arab World,ARB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Arab World,ARB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Caribbean small states,CSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Caribbean small states,CSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Caribbean small states,CSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Caribbean small states,CSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Caribbean small states,CSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Caribbean small states,CSS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Central Europe and the Baltics,CEB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Central Europe and the Baltics,CEB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Central Europe and the Baltics,CEB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Central Europe and the Baltics,CEB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Central Europe and the Baltics,CEB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Central Europe and the Baltics,CEB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Early-demographic dividend,EAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Early-demographic dividend,EAR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Early-demographic dividend,EAR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Early-demographic dividend,EAR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Early-demographic dividend,EAR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
East Asia & Pacific,EAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
East Asia & Pacific,EAS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
East Asia & Pacific,EAS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
East Asia & Pacific,EAS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
East Asia & Pacific,EAS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
East Asia & Pacific (excluding high income),EAP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
East Asia & Pacific (excluding high income),EAP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
East Asia & Pacific (excluding high income),EAP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
East Asia & Pacific (excluding high income),EAP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
East Asia & Pacific (excluding high income),EAP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Euro area,EMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Euro area,EMU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Euro area,EMU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Euro area,EMU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Euro area,EMU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Europe & Central Asia,ECS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Europe & Central Asia,ECS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Europe & Central Asia,ECS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Europe & Central Asia,ECS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Europe & Central Asia,ECS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Europe & Central Asia (excluding high income),ECA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Europe & Central Asia (excluding high income),ECA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Europe & Central Asia (excluding high income),ECA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Europe & Central Asia (excluding high income),ECA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Europe & Central Asia (excluding high income),ECA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
European Union,EUU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
European Union,EUU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
European Union,EUU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
European Union,EUU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
